id,carat,cut,color,clarity,depth,table,x,y,z,price
15695,0.27,Very Good,G,VVS1,62.8,56.0,4.1,4.13,2.58,568
15696,0.31,Ideal,G,VVS2,61.6,57.0,4.37,4.39,2.69,694
15697,0.3,Very Good,E,VS2,62.3,53.0,4.29,4.34,2.69,621
15698,1.2,Ideal,I,VS1,60.9,56.0,6.79,6.82,4.14,5581
15699,0.32,Very Good,H,VS2,61.5,61.0,4.4,4.43,2.71,505
15700,0.9,Premium,G,SI2,62.6,62.0,6.1,6.06,3.8,3484
15701,0.7,Ideal,I,VVS2,61.8,60.0,5.65,5.71,3.51,2430
15702,0.51,Good,G,SI1,59.5,63.0,5.2,5.23,3.09,1265
15703,0.3,Very Good,G,VVS2,63.2,58.0,4.24,4.27,2.69,622
15704,0.72,Ideal,H,SI1,62.1,56.0,5.74,5.78,3.57,2351
15705,0.72,Very Good,E,VS2,63.2,59.0,5.68,5.72,3.6,2691
15706,1.01,Good,D,SI1,63.1,58.0,6.31,6.39,4.01,5526
15707,0.9,Very Good,H,VS2,58.5,59.0,6.19,6.24,3.65,3975
15708,0.53,Premium,F,VS1,61.7,58.0,5.16,5.18,3.19,1753
15709,0.32,Premium,E,VVS2,60.9,58.0,4.42,4.39,2.68,842
15710,1.24,Premium,H,SI2,59.9,59.0,7.01,6.97,4.19,5071
15711,1.57,Ideal,G,SI1,61.1,56.0,7.53,7.49,4.59,13206
15712,0.54,Ideal,F,VS1,61.7,57.0,5.25,5.23,3.23,1770
15713,0.3,Ideal,F,IF,62.0,56.0,4.32,4.35,2.68,886
15714,0.52,Ideal,I,VS2,62.3,56.0,5.18,5.15,3.22,1629
15715,1.63,Ideal,I,SI1,61.8,57.0,7.59,7.6,4.69,10071
15716,0.3,Ideal,F,VVS2,61.3,56.0,4.34,4.37,2.67,753
15717,0.31,Ideal,F,SI1,61.6,56.0,4.37,4.39,2.7,593
15718,1.52,Premium,D,SI1,63.0,58.0,7.33,7.29,4.6,12468
15719,0.36,Very Good,F,VS2,59.8,59.0,4.65,4.66,2.8,686
15720,1.02,Good,F,VS2,59.4,62.0,6.65,6.58,3.92,7099
15721,0.39,Very Good,G,VS1,63.4,55.0,4.62,4.59,2.93,779
15722,0.41,Ideal,D,VS2,62.3,55.0,4.76,4.79,2.97,1230
15723,1.02,Ideal,G,VS2,62.9,57.0,6.46,6.43,4.05,6504
15724,0.41,Ideal,D,VS1,60.9,57.0,4.8,4.77,2.91,1067
15725,0.3,Ideal,G,VS1,62.7,56.0,4.27,4.31,2.69,605
15726,1.0,Good,F,SI1,63.9,61.0,6.31,6.35,4.04,4078
15727,0.31,Ideal,G,VS1,61.6,57.0,4.33,4.36,2.68,625
15728,0.7,Premium,E,VS2,60.9,58.0,5.76,5.78,3.51,2598
15729,2.01,Very Good,H,SI2,63.3,59.0,7.97,7.84,5.0,14945
15730,0.62,Ideal,D,SI2,61.1,57.0,5.52,5.5,3.36,1890
15731,0.3,Good,J,VS1,64.1,55.0,4.3,4.25,2.75,506
15732,0.34,Ideal,E,SI1,61.1,55.0,4.56,4.51,2.76,695
15733,0.71,Ideal,G,VS1,62.6,57.0,5.72,5.69,3.57,2673
15734,0.9,Premium,G,SI2,62.4,58.0,6.12,6.16,3.84,3398
15735,0.34,Premium,H,SI1,62.0,59.0,4.48,4.51,2.77,689
15736,0.7,Ideal,F,SI1,62.4,55.0,5.64,5.7,3.54,2239
15737,0.31,Premium,E,SI1,61.6,56.0,4.36,4.33,2.68,698
15738,0.73,Ideal,G,SI1,62.3,57.0,5.79,5.76,3.6,3007
15739,1.52,Premium,E,VS2,59.8,58.0,7.52,7.46,4.48,14674
15740,0.29,Very Good,G,VVS2,63.0,57.0,4.25,4.22,2.68,607
15741,0.72,Very Good,H,SI1,63.3,59.0,5.69,5.72,3.61,2198
15742,1.01,Very Good,G,SI1,62.0,57.0,6.36,6.45,3.98,5280
15743,0.7,Premium,H,VS1,60.4,60.0,5.87,5.78,3.52,2435
15744,1.02,Very Good,D,SI1,62.9,56.0,6.37,6.42,4.02,5882
15745,0.4,Premium,G,VVS1,61.8,58.0,4.77,4.74,2.94,1123
15746,0.3,Premium,F,VS2,62.4,60.0,4.33,4.3,2.69,776
15747,0.9,Good,G,VS2,63.9,58.0,6.05,6.1,3.88,3307
15748,2.02,Premium,I,VS1,59.6,59.0,8.29,8.25,4.94,17909
15749,1.01,Good,E,SI1,63.1,64.0,6.34,6.36,3.99,5557
15750,1.01,Ideal,F,SI1,61.5,57.0,6.45,6.41,3.95,5908
15751,0.43,Ideal,F,VS1,61.7,55.0,4.85,4.88,3.0,1000
15752,0.83,Ideal,H,SI1,61.4,57.0,6.08,6.05,3.73,2870
15753,0.75,Premium,G,SI1,62.8,56.0,5.79,5.75,3.63,2535
15754,0.54,Ideal,F,VVS2,61.4,56.0,5.22,5.27,3.22,2160
15755,2.15,Premium,H,SI2,58.9,60.0,8.46,8.41,4.97,14451
15756,0.31,Ideal,E,VVS2,62.0,56.0,4.32,4.34,2.69,766
15757,0.3,Premium,G,VVS2,61.8,58.0,4.3,4.27,2.65,878
15758,0.35,Ideal,E,VS1,61.6,56.0,4.54,4.51,2.79,1063
15759,0.31,Ideal,F,SI1,62.6,57.0,4.32,4.36,2.71,628
15760,0.3,Ideal,D,VS2,62.4,55.0,4.3,4.32,2.69,610
15761,1.5,Ideal,I,VS2,61.3,55.0,7.37,7.4,4.52,9408
15762,1.01,Premium,H,VS2,63.0,58.0,6.4,6.34,4.01,5703
15763,0.52,Premium,D,SI1,60.7,58.0,5.23,5.19,3.16,1720
15764,0.23,Very Good,F,VVS2,61.1,58.0,3.97,4.02,2.43,483
15765,1.5,Very Good,H,SI2,61.9,58.0,7.26,7.31,4.5,7236
15766,1.22,Premium,H,SI2,61.5,58.0,6.9,6.84,4.22,4956
15767,0.54,Ideal,G,VS2,61.1,57.0,5.25,5.29,3.22,1779
15768,0.7,Fair,F,VS2,64.4,57.0,5.63,5.58,3.6,2742
15769,0.34,Ideal,H,VS2,62.0,56.0,4.48,4.47,2.77,689
15770,0.51,Ideal,G,VVS2,61.9,57.0,5.1,5.12,3.17,1974
15771,0.51,Ideal,H,VS2,61.8,53.0,5.17,5.19,3.2,1402
15772,2.01,Premium,D,SI2,60.7,58.0,8.13,8.06,4.93,17515
15773,1.26,Ideal,I,VS1,62.5,58.0,6.95,6.91,4.32,8298
15774,0.9,Ideal,H,VS1,61.3,56.0,6.19,6.25,3.81,4381
15775,0.91,Premium,E,SI2,62.4,61.0,6.18,6.13,3.84,3514
15776,0.32,Ideal,E,VS2,61.9,54.0,4.4,4.41,2.73,900
15777,0.31,Ideal,I,SI1,61.3,54.0,4.4,4.41,2.7,439
15778,1.01,Ideal,F,SI2,63.0,56.0,6.36,6.39,4.01,4197
15779,0.41,Ideal,F,SI1,62.5,54.0,4.81,4.78,2.99,953
15780,1.05,Premium,G,VVS2,61.0,58.0,6.6,6.53,4.01,8442
15781,0.71,Ideal,H,SI1,61.6,57.0,5.74,5.77,3.54,2364
15782,1.01,Premium,H,SI2,61.0,58.0,6.47,6.44,3.94,3603
15783,0.32,Premium,H,SI1,61.8,60.0,4.4,4.45,2.73,461
15784,1.18,Good,I,VS1,64.9,55.0,6.73,6.53,4.28,6146
15785,1.01,Very Good,D,SI2,63.9,58.0,6.29,6.32,4.03,4072
15786,0.38,Ideal,D,VS2,62.0,55.0,4.67,4.64,2.89,948
15787,0.4,Premium,E,VS1,58.6,62.0,4.84,4.78,2.83,981
15788,0.5,Good,F,VS1,63.7,56.0,5.04,5.07,3.22,1631
15789,0.51,Ideal,H,SI1,61.3,55.0,5.18,5.15,3.17,1392
15790,1.0,Very Good,G,VVS2,63.1,56.0,6.34,6.31,3.99,7644
15791,0.4,Premium,H,VVS1,61.2,58.0,4.74,4.76,2.91,983
15792,0.3,Ideal,F,IF,62.0,56.0,4.31,4.3,2.67,886
15793,0.3,Premium,G,VS2,59.7,59.0,4.32,4.3,2.58,623
15794,1.28,Premium,I,VVS2,59.9,60.0,7.09,7.0,4.22,8624
15795,0.31,Very Good,F,SI1,63.1,56.0,4.33,4.36,2.74,631
15796,0.8,Ideal,E,SI1,62.2,55.0,5.94,5.98,3.71,3332
15797,0.55,Ideal,G,VS2,60.7,57.0,5.29,5.31,3.22,1625
15798,0.93,Very Good,H,VS1,63.6,59.0,6.11,6.13,3.89,3500
15799,0.31,Ideal,F,VVS1,61.1,56.0,4.39,4.43,2.69,788
15800,0.71,Ideal,F,VS1,61.9,56.0,5.75,5.79,3.56,3468
15801,1.21,Premium,H,VS2,60.8,58.0,6.83,6.88,4.17,6962
15802,0.33,Ideal,F,VVS1,61.9,56.0,4.47,4.42,2.75,1071
15803,0.71,Ideal,I,VVS1,62.7,57.0,5.67,5.72,3.57,2513
15804,0.51,Ideal,D,SI1,61.8,55.0,5.14,5.09,3.17,1448
15805,0.43,Ideal,G,VS1,62.3,57.0,4.8,4.83,3.0,1016
15806,1.2,Premium,F,VS2,61.6,58.0,6.85,6.8,4.21,8711
15807,1.21,Ideal,I,SI2,62.3,55.0,6.75,6.69,4.18,4974
15808,0.3,Ideal,E,VS2,61.6,56.0,4.3,4.33,2.66,658
15809,0.5,Ideal,H,SI1,60.9,57.0,5.15,5.11,3.12,1165
15810,0.7,Ideal,H,SI1,62.9,56.0,5.65,5.69,3.56,2368
15811,1.56,Premium,E,SI1,61.1,58.0,7.53,7.52,4.59,13453
15812,1.2,Very Good,F,SI1,62.3,56.0,6.75,6.79,4.23,5988
15813,0.35,Ideal,G,IF,62.4,55.0,4.51,4.53,2.82,1044
15814,0.9,Ideal,I,SI1,62.3,56.0,6.17,6.15,3.83,3574
15815,1.51,Good,D,SI1,60.3,61.0,7.45,7.48,4.5,13603
15816,0.42,Ideal,D,VS2,62.3,54.0,4.83,4.86,3.02,933
15817,1.01,Premium,E,SI2,60.3,61.0,6.49,6.45,3.9,4412
15818,0.42,Ideal,D,VS1,61.2,56.0,4.81,4.79,2.94,1270
15819,0.32,Very Good,G,VS2,63.0,57.0,4.38,4.35,2.75,561
15820,0.73,Premium,I,VS1,62.6,58.0,5.75,5.67,3.57,2316
15821,0.7,Very Good,I,VS1,61.0,57.0,5.73,5.76,3.5,2261
15822,2.01,Premium,I,SI1,62.6,59.0,8.03,7.96,5.0,17803
15823,0.73,Ideal,E,SI1,61.7,56.0,5.82,5.78,3.58,3127
15824,0.29,Premium,G,SI1,61.7,59.0,4.26,4.29,2.64,647
15825,2.01,Very Good,I,VS1,60.1,61.0,8.09,8.14,4.89,16842
15826,0.58,Premium,E,SI1,62.8,58.0,5.28,5.33,3.33,1330
15827,1.22,Premium,H,SI1,62.4,58.0,6.81,6.77,4.24,6890
15828,0.3,Ideal,D,VVS2,61.6,55.0,4.36,4.34,2.68,965
15829,0.72,Ideal,H,SI1,61.7,56.0,5.73,5.76,3.54,2277
15830,0.38,Ideal,G,VS1,62.0,56.0,4.66,4.64,2.88,1035
15831,0.34,Ideal,E,VS2,61.5,56.0,4.47,4.49,2.76,984
15832,0.5,Fair,F,SI1,65.0,59.0,5.09,4.91,3.23,1436
15833,0.72,Very Good,F,SI2,63.4,59.0,5.7,5.67,3.61,2169
15834,0.34,Ideal,F,VS1,61.6,57.0,4.5,4.48,2.76,676
15835,0.8,Premium,E,SI1,62.3,58.0,5.92,5.97,3.71,3250
15836,0.74,Ideal,G,VS2,62.2,56.0,5.81,5.79,3.6,2530
15837,1.2,Ideal,H,VS1,62.0,55.0,6.79,6.84,4.23,7730
15838,0.33,Ideal,E,VS2,62.0,56.0,4.42,4.39,2.73,928
15839,1.06,Premium,H,VS2,62.2,58.0,6.52,6.54,4.07,5624
15840,1.13,Premium,F,VS1,60.9,60.0,6.78,6.69,4.1,8256
15841,0.56,Ideal,E,SI1,60.6,56.0,5.35,5.38,3.26,1569
15842,0.46,Ideal,E,VS1,61.9,56.0,4.95,4.96,3.07,1417
15843,0.7,Ideal,G,VS2,61.9,55.0,5.72,5.74,3.55,3074
15844,1.51,Very Good,I,VS1,62.7,56.0,7.28,7.32,4.58,10012
15845,0.82,Premium,F,VS2,62.3,58.0,6.01,5.94,3.72,3108
15846,2.1,Ideal,I,VS2,61.4,57.0,8.26,8.21,5.04,14489
15847,1.0,Good,F,SI1,64.4,54.0,6.24,6.29,4.03,4054
15848,0.83,Ideal,H,SI1,62.1,56.0,5.98,6.03,3.72,2810
15849,0.31,Ideal,D,SI1,61.8,56.0,4.32,4.35,2.68,571
15850,0.38,Ideal,E,SI2,61.9,56.0,4.67,4.64,2.88,812
15851,1.51,Premium,E,SI1,60.4,60.0,7.42,7.49,4.51,15324
15852,0.58,Ideal,G,VS2,61.5,56.0,5.36,5.38,3.3,1803
15853,0.29,Good,F,VS2,63.2,57.0,4.24,4.27,2.68,504
15854,0.37,Ideal,D,VS1,61.9,55.0,4.64,4.66,2.87,1127
15855,0.9,Premium,E,SI1,59.0,59.0,6.33,6.25,3.71,3508
15856,0.33,Ideal,I,VS1,62.3,55.0,4.45,4.48,2.78,668
15857,0.71,Ideal,E,VS2,61.0,57.0,5.79,5.76,3.52,3183
15858,1.03,Ideal,D,SI2,62.2,55.0,6.43,6.48,4.02,5265
15859,1.69,Premium,G,SI1,62.3,58.0,7.59,7.56,4.73,12738
15860,1.25,Premium,E,SI1,62.2,55.0,6.93,6.95,4.31,6669
15861,1.02,Ideal,E,SI1,62.6,56.0,6.4,6.43,4.02,5413
15862,0.57,Ideal,D,VS1,61.8,55.0,5.38,5.33,3.31,1924
15863,1.21,Premium,H,SI1,62.1,56.0,6.84,6.82,4.24,4946
15864,2.21,Premium,E,SI2,61.1,56.0,8.46,8.43,5.17,18557
15865,0.77,Ideal,H,VS2,60.7,56.0,5.89,5.92,3.58,3004
15866,1.23,Ideal,J,VS2,61.8,57.0,6.82,6.85,4.22,4950
15867,0.42,Ideal,E,VVS2,61.1,57.0,4.81,4.86,2.96,1225
15868,0.32,Premium,G,VS2,61.2,60.0,4.43,4.4,2.71,561
15869,0.7,Very Good,E,VS1,60.4,59.0,5.73,5.79,3.47,2825
15870,0.72,Ideal,F,SI2,61.7,56.0,5.73,5.78,3.55,2455
15871,0.41,Ideal,D,VS2,62.3,54.0,4.77,4.74,2.96,1076
15872,0.72,Ideal,D,VS2,62.1,54.0,5.74,5.76,3.57,3489
15873,0.3,Very Good,J,VS1,63.3,59.0,4.22,4.26,2.68,506
15874,0.59,Premium,F,SI2,61.1,58.0,5.43,5.39,3.32,1170
15875,0.29,Ideal,F,VS2,61.6,54.0,4.24,4.26,2.61,548
15876,0.53,Ideal,E,VVS2,62.0,55.0,5.19,5.23,3.23,2215
15877,0.35,Ideal,F,VS2,60.7,57.0,4.56,4.59,2.77,795
15878,0.74,Good,F,VS1,63.7,58.0,5.67,5.7,3.61,3012
15879,0.53,Premium,F,VS2,61.2,58.0,5.2,5.23,3.2,1837
15880,1.51,Good,H,VS2,63.7,55.0,7.29,7.32,4.67,9548
15881,1.25,Premium,G,SI2,62.5,58.0,6.86,6.88,4.29,5739
15882,0.72,Very Good,F,SI1,60.2,60.0,5.78,5.82,3.49,2401
15883,0.31,Ideal,F,VS1,61.4,56.0,4.35,4.37,2.68,660
15884,0.7,Very Good,D,SI1,62.2,55.0,5.63,5.7,3.53,2762
15885,0.59,Ideal,F,VS1,62.0,57.0,5.36,5.38,3.33,2063
15886,1.53,Premium,F,SI1,60.6,58.0,7.52,7.49,4.54,11943
15887,1.04,Very Good,I,VS1,63.1,56.0,6.43,6.47,4.08,4333
15888,1.09,Very Good,G,VS2,61.6,55.0,6.61,6.66,4.09,6563
15889,1.52,Premium,I,SI1,62.7,59.0,7.31,7.33,4.58,8476
15890,0.3,Ideal,F,VS1,61.9,58.0,4.32,4.34,2.68,603
15891,1.18,Ideal,G,VS2,62.0,55.0,6.79,6.82,4.22,8631
15892,0.41,Ideal,G,VS2,60.9,57.0,4.81,4.82,2.93,835
15893,0.36,Premium,D,SI1,61.9,59.0,4.52,4.49,2.79,739
15894,0.31,Ideal,E,VVS2,62.0,55.0,4.39,4.35,2.71,1046
15895,0.91,Premium,H,SI1,62.2,59.0,6.13,6.08,3.81,3392
15896,0.72,Very Good,F,SI1,62.7,52.0,5.69,5.72,3.58,2278
15897,1.02,Ideal,F,VS2,62.3,56.0,6.46,6.5,4.02,6942
15898,0.28,Very Good,H,VVS2,60.5,60.0,4.23,4.26,2.56,486
15899,1.01,Very Good,F,VVS2,63.2,57.0,6.38,6.36,4.02,8928
15900,1.29,Premium,I,VS2,62.4,58.0,6.91,6.95,4.33,5876
15901,0.39,Good,D,SI2,57.4,60.0,4.83,4.87,2.83,663
15902,1.2,Very Good,I,SI1,61.2,61.0,6.79,6.87,4.19,5226
15903,0.36,Ideal,F,VS2,62.0,54.0,4.57,4.59,2.84,749
15904,1.23,Ideal,H,VS2,62.1,58.0,6.82,6.86,4.25,6458
15905,2.11,Premium,F,SI2,61.1,59.0,8.28,8.22,5.03,18691
15906,0.68,Premium,H,SI1,59.7,58.0,5.71,5.79,3.43,1666
15907,1.09,Ideal,I,VS1,62.0,54.0,6.59,6.65,4.11,4959
15908,0.32,Ideal,E,VS2,62.0,55.0,4.43,4.39,2.73,900
15909,0.33,Premium,G,VS2,59.7,60.0,4.49,4.47,2.68,604
15910,2.2,Ideal,J,VS2,62.1,57.0,8.35,8.28,5.2,10804
15911,0.51,Ideal,G,VS2,61.3,56.0,5.16,5.19,3.17,1356
15912,0.9,Good,H,SI1,60.1,63.0,6.14,6.21,3.73,3577
15913,1.01,Very Good,E,SI2,63.1,56.0,6.4,6.42,4.04,3801
15914,1.08,Ideal,H,SI1,62.3,57.0,6.53,6.56,4.08,5055
15915,0.33,Ideal,G,VVS2,61.9,55.0,4.47,4.5,2.78,878
15916,0.5,Premium,F,VS1,60.6,60.0,5.13,5.09,3.1,1654
15917,0.41,Ideal,F,SI1,61.9,55.0,4.79,4.77,2.97,892
15918,0.3,Ideal,D,VS2,62.0,56.0,4.25,4.28,2.65,710
15919,0.51,Ideal,H,VS1,62.2,55.0,5.12,5.15,3.19,1668
15920,0.34,Ideal,H,VVS1,60.9,57.0,4.53,4.51,2.75,814
15921,1.01,Ideal,H,SI2,61.7,54.0,6.49,6.44,3.99,4256
15922,0.34,Ideal,D,VS2,62.8,55.0,4.46,4.49,2.81,805
15923,1.05,Ideal,E,VVS1,59.9,57.0,6.61,6.67,4.0,11347
15924,0.51,Ideal,D,SI1,62.4,56.0,5.09,5.14,3.19,1405
15925,0.51,Ideal,G,SI2,63.0,56.0,5.09,5.06,3.19,1020
15926,0.72,Ideal,E,SI1,62.1,57.0,5.73,5.76,3.57,2753
15927,1.32,Ideal,H,VS2,62.2,57.0,7.06,7.02,4.38,8719
15928,1.06,Very Good,E,SI2,62.5,56.0,6.52,6.56,4.08,4836
15929,0.9,Ideal,E,SI1,61.6,54.0,6.2,6.22,3.82,4138
15930,1.5,Good,F,VS2,63.7,59.0,7.24,7.2,4.61,13603
15931,0.3,Premium,G,VS1,62.3,58.0,4.28,4.32,2.68,605
15932,1.0,Ideal,F,VS2,62.4,56.0,6.42,6.37,3.99,6424
15933,0.74,Premium,G,VS2,60.2,58.0,5.83,5.85,3.51,2633
15934,0.33,Premium,G,VS1,61.1,60.0,4.45,4.49,2.73,854
15935,1.59,Ideal,G,VVS2,61.7,55.0,7.5,7.54,4.64,17366
15936,1.51,Premium,H,VVS1,62.0,62.0,7.33,7.28,4.52,10655
15937,2.01,Good,I,SI2,64.5,62.0,7.86,7.91,5.07,12092
15938,0.73,Ideal,E,VS2,62.2,59.0,5.72,5.77,3.57,3199
15939,0.91,Premium,F,SI1,62.9,58.0,6.2,6.14,3.88,3534
15940,0.58,Ideal,F,VVS2,62.1,56.0,5.3,5.38,3.32,2221
15941,0.3,Ideal,H,VS2,61.8,55.0,4.32,4.36,2.68,538
15942,0.4,Ideal,E,VS2,62.3,55.0,4.72,4.73,2.94,975
15943,0.32,Premium,H,VS2,60.3,58.0,4.44,4.47,2.68,472
15944,0.32,Ideal,F,VS2,62.0,55.0,4.42,4.46,2.75,645
15945,0.7,Very Good,E,SI2,60.6,60.0,5.78,5.7,3.48,2384
15946,1.05,Very Good,H,VS2,62.2,57.0,6.49,6.52,4.05,5305
15947,1.18,Ideal,D,SI2,62.9,53.0,6.75,6.79,4.25,5739
15948,1.11,Premium,I,VS2,61.7,59.0,6.62,6.66,4.1,5139
15949,0.36,Premium,F,VS2,61.8,58.0,4.57,4.6,2.83,726
15950,0.32,Premium,I,VS1,62.7,55.0,4.39,4.36,2.74,648
15951,0.39,Ideal,F,VS2,62.0,56.0,4.71,4.69,2.91,746
15952,1.0,Very Good,F,SI1,63.2,57.0,6.33,6.38,4.02,4512
15953,0.3,Premium,D,VS2,61.9,58.0,4.28,4.32,2.66,710
15954,1.35,Premium,D,SI2,62.1,59.0,7.1,7.06,4.41,7744
15955,0.33,Very Good,F,VVS2,60.7,58.0,4.43,4.45,2.7,995
15956,1.16,Ideal,G,SI1,62.5,57.0,6.78,6.7,4.21,7741
15957,1.01,Premium,F,SI2,61.6,61.0,6.36,6.32,3.9,3946
15958,0.54,Ideal,F,SI1,59.6,56.0,5.3,5.33,3.16,1389
15959,0.32,Premium,G,VS1,61.0,60.0,4.39,4.42,2.69,759
15960,0.83,Ideal,F,SI1,61.9,55.0,6.0,6.04,3.75,3334
15961,1.05,Very Good,D,SI1,59.5,60.0,6.67,6.64,3.92,5058
15962,0.9,Premium,I,VS2,61.8,59.0,6.19,6.16,3.81,3398
15963,1.14,Ideal,J,SI2,61.2,56.0,6.72,6.77,4.13,4405
15964,0.54,Ideal,F,SI1,60.7,57.0,5.23,5.29,3.19,1392
15965,0.42,Ideal,F,VS1,62.0,55.0,4.81,4.82,2.98,971
15966,0.71,Ideal,F,SI1,61.4,56.0,5.74,5.79,3.54,2664
15967,0.54,Ideal,D,SI1,62.3,57.0,5.23,5.25,3.27,1556
15968,0.44,Ideal,H,VS1,61.9,56.0,4.88,4.91,3.03,1218
15969,0.34,Ideal,F,VVS2,62.1,54.0,4.5,4.47,2.79,896
15970,0.31,Ideal,G,VVS1,61.4,56.0,4.35,4.38,2.68,789
15971,1.01,Good,E,SI2,63.3,58.0,6.34,6.41,4.04,3723
15972,0.52,Premium,E,SI1,62.6,59.0,5.09,5.13,3.2,1381
15973,0.4,Premium,E,SI1,60.8,62.0,4.74,4.72,2.88,882
15974,0.51,Very Good,E,SI1,63.1,57.0,5.06,5.07,3.2,1304
15975,0.9,Good,E,SI1,58.6,63.0,6.24,6.3,3.65,4353
15976,0.82,Very Good,D,SI2,63.2,57.0,5.89,5.93,3.74,2988
15977,0.71,Ideal,D,SI1,62.5,55.0,5.67,5.7,3.56,2612
15978,1.2,Ideal,I,SI1,62.1,56.0,6.83,6.81,4.23,5652
15979,0.47,Premium,D,SI1,60.6,61.0,5.05,4.99,3.03,1273
15980,0.9,Ideal,D,SI1,62.8,57.0,6.11,6.14,3.85,4435
15981,0.3,Premium,E,VS2,61.3,59.0,4.31,4.36,2.65,640
15982,0.31,Ideal,D,VS2,61.3,56.0,4.37,4.4,2.69,942
15983,0.51,Very Good,F,VVS2,62.6,56.0,5.05,5.14,3.18,2172
15984,1.0,Ideal,F,SI1,62.0,57.0,6.44,6.41,3.98,5242
15985,0.41,Premium,G,VVS2,61.6,59.0,4.77,4.79,2.94,1076
15986,0.54,Ideal,E,VS2,60.9,56.0,5.26,5.25,3.2,1651
15987,0.3,Ideal,D,VS2,61.5,56.0,4.31,4.38,2.67,670
15988,0.56,Ideal,E,SI1,61.9,56.0,5.3,5.35,3.3,1601
15989,0.7,Fair,G,SI1,64.5,57.0,5.63,5.57,3.65,2164
15990,0.54,Premium,G,SI1,61.8,61.0,5.22,5.18,3.21,1227
15991,2.01,Premium,D,SI2,61.3,59.0,8.15,8.11,4.97,12779
15992,0.91,Premium,D,VS2,62.4,60.0,6.15,6.18,3.85,6909
15993,1.51,Good,J,VS2,63.4,59.0,7.18,7.26,4.59,7359
15994,1.5,Very Good,E,VS2,63.4,56.0,7.25,7.29,4.61,13299
15995,0.32,Ideal,G,VVS1,61.4,57.0,4.4,4.44,2.71,812
15996,0.55,Very Good,E,SI2,61.3,58.0,5.27,5.25,3.23,1172
15997,1.01,Premium,F,SI1,62.0,59.0,6.4,6.34,3.95,3997
15998,0.41,Premium,G,VS2,62.6,58.0,4.76,4.72,2.97,1061
15999,0.31,Very Good,E,SI1,61.3,60.0,4.33,4.35,2.66,544
16000,0.37,Ideal,G,VS1,61.8,55.0,4.61,4.64,2.85,722
16001,0.54,Ideal,F,VS2,60.0,57.0,5.29,5.29,3.18,2054
16002,1.01,Premium,D,SI2,62.7,58.0,6.39,6.36,4.0,5042
16003,1.01,Ideal,G,SI2,61.9,56.0,6.45,6.42,3.99,4320
16004,0.59,Premium,E,SI1,62.2,58.0,5.37,5.32,3.33,1713
16005,0.3,Premium,H,SI1,61.5,59.0,4.33,4.29,2.65,540
16006,1.2,Good,I,SI1,63.3,61.0,6.65,6.62,4.2,3574
16007,0.51,Very Good,G,VS2,62.8,58.0,5.06,5.11,3.2,1443
16008,0.57,Ideal,F,VS1,61.5,56.0,5.34,5.36,3.29,1950
16009,1.02,Very Good,E,SI2,63.2,58.0,6.43,6.4,4.05,4498
16010,1.5,Premium,F,SI2,62.4,58.0,7.27,7.25,4.54,7955
16011,0.54,Good,H,VS2,63.1,55.0,5.21,5.24,3.29,1389
16012,0.3,Ideal,I,IF,61.0,55.0,4.33,4.35,2.65,692
16013,0.7,Very Good,G,SI1,62.5,56.0,5.71,5.74,3.57,2275
16014,0.7,Very Good,F,VS2,62.5,55.0,5.67,5.72,3.55,2757
16015,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.34,2.69,942
16016,1.01,Premium,D,SI1,60.3,61.0,6.39,6.32,3.84,5939
16017,0.41,Ideal,D,VS2,62.0,55.0,4.77,4.75,2.95,1007
16018,1.52,Very Good,G,SI1,59.9,61.0,7.51,7.58,4.5,11873
16019,0.33,Premium,G,VS1,61.8,59.0,4.4,4.44,2.73,666
16020,1.01,Premium,F,VS2,60.3,60.0,6.56,6.52,3.92,6208
16021,1.01,Good,H,SI1,64.1,55.0,6.37,6.3,4.06,4260
16022,0.41,Ideal,E,VS1,62.4,57.0,4.79,4.72,2.96,1090
16023,0.71,Premium,E,SI1,60.0,60.0,5.75,5.79,3.46,2701
16024,1.71,Ideal,G,VS2,60.8,59.0,7.72,7.68,4.66,16492
16025,0.5,Very Good,F,VS2,58.9,62.0,5.19,5.23,3.06,1436
16026,1.01,Premium,F,VVS1,62.9,59.0,6.38,6.33,4.0,11255
16027,0.31,Premium,H,VS1,62.2,59.0,4.37,4.31,2.7,698
16028,0.85,Ideal,F,VS2,61.7,54.0,6.07,6.1,3.76,4224
16029,0.36,Premium,D,SI1,59.4,58.0,4.66,4.63,2.76,653
16030,0.74,Ideal,E,SI1,62.2,57.0,5.79,5.81,3.6,3047
16031,0.34,Premium,E,VS1,60.0,60.0,4.55,4.51,2.72,1033
16032,0.75,Ideal,E,VS2,61.7,56.0,5.82,5.86,3.61,3312
16033,0.59,Ideal,F,SI2,61.4,55.0,5.41,5.43,3.33,1445
16034,0.31,Premium,G,VVS1,62.5,58.0,4.29,4.31,2.69,816
16035,0.5,Premium,E,SI1,60.1,58.0,5.13,5.15,3.09,1348
16036,0.9,Very Good,D,VS2,58.8,65.0,6.27,6.24,3.68,2858
16037,0.31,Good,H,SI1,62.2,56.0,4.34,4.36,2.71,444
16038,0.31,Ideal,G,VS2,62.8,57.0,4.35,4.38,2.74,544
16039,0.7,Very Good,H,SI2,62.9,58.0,5.63,5.67,3.55,1902
16040,0.7,Good,G,VS2,63.9,58.0,5.64,5.6,3.59,2323
